Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Axitinib,CNC(=O)C1=C(SC2=CC=C3C(NN=C3\C=C\C3=NC=CC=C3)=C2)C=CC=C1,Cholecystitis,Human,-1.3010299956639813,Repeated,Oral,"EMA approval document: ANNEX I, page:10 PDF 950k",https://www.pharmapendium.com/browse/ema/Axitinib/28a87ce85b0e5dfa8be0ab4dcd451624?reference=10,2021.0,CNC(=O)C1=C(SC2=CC=C3C(NN=C3\C=C\C3=NC=CC=C3)=C2)C=CC=C1
Azilsartan Kamedoxomil,CCOC1=NC2=CC=CC(C(=O)OCC3=C(C)OC(=O)O3)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NOC([O-])N1,Cholecystitis,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 200796/S-000 Part 04, page:36 PDF 6157k",https://www.pharmapendium.com/browse/fda/Azilsartan Kamedoxomil/795aa288e997610e4d3a2ddfe9669b1d?reference=36,2011.0,CCOC1=NC2=CC=CC(C(=O)OCC3=C(C)OC(=O)O3)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NOC([O-])N1
Beclomethasone Dipropionate,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Cholecystitis,Human,-2.505149978319906,Repeated,Intranasal,"FDA approval package document: Medical/Clinical Review 202813 Part 02, page:35 PDF 9850k",https://www.pharmapendium.com/browse/fda/Beclomethasone Dipropionate/62584b6541c546843ebd128590f529ca?reference=35,2012.0,[H][C]12C[CH](C)[C](OC(=O)CC)(C(=O)COC(=O)CC)[C]1(C)C[CH](O)[C]1(Cl)[C]2([H])CCC2=CC(=O)C=C[C]12C
Bempedoic Acid,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(O)=O)C(O)=O,Cholecystitis,Human,-2.255272505103306,Repeated,Oral,"FDA approval package document: Approval Package 211616/S-000 Part 11, page:46 PDF 1857k",https://www.pharmapendium.com/browse/fda/Bempedoic Acid/2208c196ea39d0c896405f6c8e825e31?reference=46,2019.0,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(O)=O)C(O)=O
Boceprevir,[H][C@]12CN([C@H](C(=O)NC(CC3CCC3)C(=O)C(N)=O)[C@@]1([H])C2(C)C)C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C,Cholecystitis,Human,-3.380211241711606,Repeated,Oral,"EMA approval document: ANNEX I, page:13 PDF 428k",https://www.pharmapendium.com/browse/ema/Boceprevir/3eded3dcf36e4c3ebdde3f8dd5fdd6aa?reference=13,2012.0,[H][C]12CN([CH](C(=O)NC(CC3CCC3)C(=O)C(N)=O)[C]1([H])C2(C)C)C(=O)[CH](NC(=O)NC(C)(C)C)C(C)(C)C
Brexpiprazole,O=C1NC2=CC(OCCCCN3CCN(CC3)C3=C4C=CSC4=CC=C3)=CC=C2C=C1,Cholecystitis,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 205422/S-000 Part 04, page:81 PDF 20059k",https://www.pharmapendium.com/browse/fda/Brexpiprazole/00ccb22ace460844be09f496a697ac0d?reference=81,2014.0,O=C1NC2=CC(OCCCCN3CCN(CC3)C3=C4C=CSC4=CC=C3)=CC=C2C=C1
Buprenorphine,[H][C@@]1(C[C@]23CC[C@@]1(OC)[C@@H]1OC4=C(O)C=CC5=C4[C@]21CCN(CC1CC1)[C@@H]3C5)[C@](C)(O)C(C)(C)C,Cholecystitis,Human,-1.3010299956639813,Repeated,Skin,"FDA approval package document: Medical/Clinical Review 021306/S-000 Part 16, page:38 PDF 1329k",https://www.pharmapendium.com/browse/fda/Buprenorphine/6117e72337723eaeb98f11c892c7f083?reference=38,2010.0,[H][C]1(C[C]23CC[C]1(OC)[CH]1OC4=C(O)C=CC5=C4[C]21CCN(CC1CC1)[CH]3C5)[C](C)(O)C(C)(C)C
Buprenorphine Hydrochloride,[H][C@@]1(C[C@@]23CC[C@]1(OC)[C@@H]1OC4=C(O)C=CC5=C4[C@]21CCN(CC1CC1)[C@@H]3C5)[C@](C)(O)C(C)(C)C,Cholecystitis,Human,-1.0791812460476249,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 207932/S-000 Part 03, page:8 PDF 1378k",https://www.pharmapendium.com/browse/fda/Buprenorphine Hydrochloride/31408b2c410259c9ac8c038b8eee727f?reference=8,2015.0,[H][C]1(C[C]23CC[C]1(OC)[CH]1OC4=C(O)C=CC5=C4[C]21CCN(CC1CC1)[CH]3C5)[C](C)(O)C(C)(C)C
Cabotegravir Sodium,[H][C@@]12CN3C=C(C(=O)NCC4=C(F)C=C(F)C=C4)C(=O)C([O-])=C3C(=O)N1[C@@H](C)CO2,Cholecystitis,Human,-2.6020599913279625,Repeated,Intramuscular,"FDA approval package document: Review 212887/S-000; 212888/S-000 Part 18, page:17 PDF 1560k",https://www.pharmapendium.com/browse/fda/Cabotegravir Sodium/be955c24495f457e89987c3a768ca01f?reference=17,2019.0,[H][C]12CN3C=C(C(=O)NCC4=C(F)C=C(F)C=C4)C(=O)C([O-])=C3C(=O)N1[CH](C)CO2
Cefepime Hydrochloride,CO\N=C(C(=O)N[C@H]1[C@H]2SCC(C[N+]3(C)CCCC3)=C(N2C1=O)C(O)=O)\C1=CSC(N)=N1,Cholecystitis,Human,-3.3010299956639813,Repeated,Parenteral,"FDA approval package document: Approval Package 050679 Part 10, page:83 PDF 9169k",https://www.pharmapendium.com/browse/fda/Cefepime Hydrochloride/e11b724b8378a80dcad097995138d99f?reference=83,1996.0,CO\N=C(C(=O)N[CH]1[CH]2SCC(C[N+]3(C)CCCC3)=C(N2C1=O)C(O)=O)\C1=CSC(N)=N1
Cefpodoxime Proxetil,COCC1=C(N2[C@H](SC1)[C@H](NC(=O)C(=N\OC)\C1=CSC(N)=N1)C2=O)C(=O)OC(C)OC(=O)OC(C)C,Cholecystitis,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 050674/S-012; 050675/S-015 Part 01, page:14 PDF 1326k",https://www.pharmapendium.com/browse/fda/Cefpodoxime Proxetil/31669ae540059b1b8a6f96df9ce6c3b6?reference=14,1998.0,COCC1=C(N2[CH](SC1)[CH](NC(=O)C(=N\OC)\C1=CSC(N)=N1)C2=O)C(=O)OC(C)OC(=O)OC(C)C
Ciclesonide,[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])[C@@H](O)C[C@@]1(C)[C@@]2([H])C[C@H]2O[C@H](O[C@@]12C(=O)COC(=O)C(C)C)C1CCCCC1,Cholecystitis,Human,-2.3010299956639813,Repeated,Intranasal,"FDA approval package document: Medical/Clinical Review 022004/S-000, page:144 PDF 14928k",https://www.pharmapendium.com/browse/fda/Ciclesonide/0c825edd11b33eaf4bf8ff60272ea8c1?reference=144,2006.0,[H][C]12CCC3=CC(=O)C=C[C]3(C)[C]1([H])[CH](O)C[C]1(C)[C]2([H])C[CH]2O[CH](O[C]12C(=O)COC(=O)C(C)C)C1CCCCC1
Ciprofloxacin Hydrochloride,OC(=O)C1=CN(C2CC2)C2=C(C=C(F)C(=C2)N2CCNCC2)C1=O,Cholecystitis,Human,-2.6020599913279625,Repeated,Intravenous,"FDA approval package document: Approval Package 019847/S-002, S-008, S-015; 019857/S-004, S-008, S-017; 019858/S-004, S-007, S-008, S-009, S-015 Part 08, page:12 PDF 662k",https://www.pharmapendium.com/browse/fda/Ciprofloxacin Hydrochloride/472b205393340faa0a095f341f9c1ca5?reference=12,1991.0,OC(=O)C1=CN(C2CC2)C2=C(C=C(F)C(=C2)N2CCNCC2)C1=O
Citalopram Hydrobromide,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,Cholecystitis,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 020822/S-042; 021046/S-019 Part 02, page:25 PDF 436k",https://www.pharmapendium.com/browse/fda/Citalopram Hydrobromide/4b374a2e2e10917b9d0839e1502121b5?reference=25,2012.0,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1
Cladribine,NC1=NC(Cl)=NC2=C1N=CN2[C@@H]1C[C@H](O)[C@@H](CO)O1,Cholecystitis,Human,-1.1139433523068367,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022561/S-000 Part 11, page:18 PDF 23631k",https://www.pharmapendium.com/browse/fda/Cladribine/cdf7c590901bed412a0ba7bd776ef517?reference=18,2010.0,NC1=NC(Cl)=NC2=C1N=CN2[CH]1C[CH](O)[CH](CO)O1
Conivaptan Hydrochloride,CC1=NC2=C(N1)C1=CC=CC=C1N(CC2)C(=O)C1=CC=C(NC(=O)C2=CC=CC=C2C2=CC=CC=C2)C=C1,Cholecystitis,Human,-1.9030899869919435,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 021697/S-000 Part 01, page:80 PDF 5759k",https://www.pharmapendium.com/browse/fda/Conivaptan Hydrochloride/d4c3ea267d1e8379dd3867ad0fc78825?reference=80,2005.0,CC1=NC2=C(N1)C1=CC=CC=C1N(CC2)C(=O)C1=CC=C(NC(=O)C2=CC=CC=C2C2=CC=CC=C2)C=C1
Dasatinib,CC1=NC(=CC(NC2=NC=C(S2)C(=O)NC2=C(Cl)C=CC=C2C)=N1)N1CCN(CCO)CC1,Cholecystitis,Human,-2.146128035678238,Repeated,Oral,"EMA approval document: ANNEX I, page:14 PDF 1664k",https://www.pharmapendium.com/browse/ema/Dasatinib/77004e26e51c3fd64afb4e0b6a644257?reference=14,2020.0,CC1=NC(=CC(NC2=NC=C(S2)C(=O)NC2=C(Cl)C=CC=C2C)=N1)N1CCN(CCO)CC1
Dexlansoprazole,CC1=C(OCC(F)(F)F)C=CN=C1C[S@@](=O)C1=NC2=CC=CC=C2N1,Cholecystitis,Human,-1.954242509439325,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022287/S-000 Part 01, page:87 PDF 8272k",https://www.pharmapendium.com/browse/fda/Dexlansoprazole/b4bdf5642030608f2528604c055c80d6?reference=87,2009.0,CC1=C(OCC(F)(F)F)C=CN=C1C[S](=O)C1=NC2=CC=CC=C2N1
Diclofenac Sodium,[O-]C(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,Cholecystitis,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Approval Package 019201/S-001, S-002, S-003, S-005, S-007, S-009, S-010, S-013, S-014, S-015, S-019, S-021 Part 06, page:3 PDF 5413k",https://www.pharmapendium.com/browse/fda/Diclofenac Sodium/c56ad2267611ad95c9ab82329518aad8?reference=3,1988.0,[O-]C(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl
Didanosine,OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1N=CNC2=O,Cholecystitis,Human,-2.8750612633917,Repeated,Oral,"FDA approval package document: Approval Package 020154/S-009, S-011, S-020; 020155/S-007, S-016; 020156/S-007, S-016 Part 10, page:1 PDF 7736k",https://www.pharmapendium.com/browse/fda/Didanosine/92b2914714832f57db669f7ea5f017e2?reference=1,1991.0,OC[CH]1CC[CH](O1)N1C=NC2=C1N=CNC2=O
Donepezil Hydrochloride,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC3)CC3=CC=CC=C3)CC2=C1,Cholecystitis,Human,-1.0,Repeated,Oral,"FDA approval package document: Approval Package 020690/S-011, page:5 PDF 1420k",https://www.pharmapendium.com/browse/fda/Donepezil Hydrochloride/ef2ae315038913ac33f9a72dc8b8e642?reference=5,2003.0,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC3)CC3=CC=CC=C3)CC2=C1
Doravirine,CN1C(=O)NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F,Cholecystitis,Human,-2.0,Repeated,Oral,"FDA approval package document: Approval Package 210806/S-000 Part 06, page:60 PDF 11051k",https://www.pharmapendium.com/browse/fda/Doravirine/7babb97ed6a4ea205e52af3956344af6?reference=60,2018.0,CN1C(=O)NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F
Doripenem,[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,Cholecystitis,Human,-0.9030899869919435,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 022106/S-000 Part 01, page:80 PDF 5816k",https://www.pharmapendium.com/browse/fda/Doripenem/d6bc063da6f57e9b9976728e8da0c7da?reference=80,2007.0,[H][C]12[CH](C)C(S[CH]3CN[CH](CNS(N)(=O)=O)C3)=C(N1C(=O)[C]2([H])[CH](C)O)C(O)=O
Eletriptan Hydrobromide,CN1CCC[C@@H]1CC1=CNC2=C1C=C(CCS(=O)(=O)C1=CC=CC=C1)C=C2,Cholecystitis,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021016/S-000 Part 04, page:42 PDF 1803k",https://www.pharmapendium.com/browse/fda/Eletriptan Hydrobromide/a93ca5efe23502ee7d9857dc8627193d?reference=42,2002.0,CN1CCC[CH]1CC1=CNC2=C1C=C(CCS(=O)(=O)C1=CC=CC=C1)C=C2
Eplerenone,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC,Cholecystitis,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021437/S-000 Part 03, page:26 PDF 1378k",https://www.pharmapendium.com/browse/fda/Eplerenone/1cbab8e2e3f0797546ca8e9b1e0ff09b?reference=26,2002.0,[H][C]12CC[C]3(CCC(=O)O3)[C]1(C)C[CH]1O[C]11[C]2([H])[CH](CC2=CC(=O)CC[C]12C)C(=O)OC
Ertapenem Sodium,[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@@H](C3)C(=O)NC3=CC(=CC=C3)C([O-])=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,Cholecystitis,Human,-3.0,Repeated,Intravenous,"EMA approval document: ANNEX I, page:7 PDF 281k",https://www.pharmapendium.com/browse/ema/Ertapenem Sodium/a6339cdc463b911132be37d8f0e36807?reference=7,2021.0,[H][C]12[CH](C)C(S[CH]3CN[CH](C3)C(=O)NC3=CC(=CC=C3)C([O-])=O)=C(N1C(=O)[C]2([H])[CH](C)O)C(O)=O
Estradiol Hemihydrate,[H][C@@]12CCC3=C(C=CC(O)=C3)C1CC[C@]1(C)[C@H](O)CCC21,Cholecystitis,Human,-4.681241237375588,Repeated,Skin,"FDA approval package document: Medical/Clinical Review 021371/S-000 Part 02, page:7 PDF 1114k",https://www.pharmapendium.com/browse/fda/Estradiol Hemihydrate/abf636236566af101c3e7668ceec2c72?reference=7,2002.0,[H][C]12CCC3=C(C=CC(O)=C3)C1CC[C]1(C)[CH](O)CCC21
Etodolac,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O,Cholecystitis,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Approval Package 018922/S-007, S-008, S-013, S-014, S-015 Part 08, page:1 PDF 3345k",https://www.pharmapendium.com/browse/fda/Etodolac/d2333e37ec6437697ae86e18109bd36f?reference=1,1991.0,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O
Etonogestrel,[H][C@]12CCC(=O)C=C1CC[C@@]1([H])[C@]3([H])CC[C@@](O)(C#C)[C@@]3(CC)CC(=C)[C@]21[H],Cholecystitis,Human,-1.8325089127062364,Repeated,Implant,"FDA approval package document: Medical/Clinical Review 021529/S-000 Part 02, page:56 PDF 6598k",https://www.pharmapendium.com/browse/fda/Etonogestrel/bd73bf35b350db4f96079001c70b857a?reference=56,2006.0,[H][C]12CCC(=O)C=C1CC[C]1([H])[C]3([H])CC[C](O)(C#C)[C]3(CC)CC(=C)[C]21[H]
Everolimus,CO[C@@H]1C[C@@H](CC[C@H]1OCCO)C[C@@H](C)[C@@H]1CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O1)OC,Cholecystitis,Human,-1.0,Repeated,Oral,"EMA approval document: Assessment Report EMA/390543/2016; EMEA/H/C/001038/II/0048, page:61 PDF 3428k",https://www.pharmapendium.com/browse/ema/Everolimus/7710b8aaa5e1c8c75df7cacf7c3d859c?reference=61,2016.0,CO[CH]1C[CH](CC[CH]1OCCO)C[CH](C)[CH]1CC(=O)[CH](C)\C=C(C)\[CH](O)[CH](OC)C(=O)[CH](C)C[CH](C)\C=C\C=C\C=C(C)\[CH](C[CH]2CC[CH](C)[C](O)(O2)C(=O)C(=O)N2CCCC[CH]2C(=O)O1)OC
Exemestane,[H][C@@]12CC(=C)C3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)C(=O)CC[C@@]21[H],Cholecystitis,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020753/S-000 Part 02, page:19 PDF 1232k",https://www.pharmapendium.com/browse/fda/Exemestane/8db2b86d2b799cb1675f25ac0d8ba7ae?reference=19,1999.0,[H][C]12CC(=C)C3=CC(=O)C=C[C]3(C)[C]1([H])CC[C]1(C)C(=O)CC[C]21[H]
Ezetimibe,O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1,Cholecystitis,Human,-1.0,Repeated,Oral,"FDA approval package document: Label 021445/S-013, page:14 PDF 429k",https://www.pharmapendium.com/browse/fda/Ezetimibe/14e08036769a34cbfa47a8d80e04d720?reference=14,2006.0,O[CH](CC[CH]1[CH](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1
Ezogabine,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1,Cholecystitis,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022345/S-000 Part 01, page:77 PDF 772k",https://www.pharmapendium.com/browse/fda/Ezogabine/9413bf7d0c5e49a43f0fc5f8fd7d508b?reference=77,2011.0,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1
Febuxostat,CC(C)COC1=CC=C(C=C1C#N)C1=NC(C)=C(S1)C(O)=O,Cholecystitis,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Label 021856/S-000, page:4 PDF 329k",https://www.pharmapendium.com/browse/fda/Febuxostat/cb2dd76be1473b65cae6848e33169719?reference=4,2009.0,CC(C)COC1=CC=C(C=C1C#N)C1=NC(C)=C(S1)C(O)=O
Felodipine,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC,Cholecystitis,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 019834/S-001, S-002, S-009 Part 08, page:37 PDF 6712k",https://www.pharmapendium.com/browse/fda/Felodipine/b6a4c7f7a92ebdea56e46db941d2f4b6?reference=37,1997.0,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC
Fenofibrate,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,Cholecystitis,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Approval Package 019304 Part 03, page:47 PDF 7698k",https://www.pharmapendium.com/browse/fda/Fenofibrate/7c467e5c47086a300ef271deadab1c7d?reference=47,1993.0,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1
Fexofenadine Hydrochloride,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Cholecystitis,Human,-2.5563025007672873,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 201373/S-000 Part 06, page:2 PDF 321k",https://www.pharmapendium.com/browse/fda/Fexofenadine Hydrochloride/2e7486baa94f570d20d465293556c8a8?reference=2,2010.0,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
Fluoxetine Hydrochloride,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,Cholecystitis,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Approval Package 020187 Part 04, page:19 PDF 10277k",https://www.pharmapendium.com/browse/fda/Fluoxetine Hydrochloride/29c51200452a4b8d4f8516fb73f5d045?reference=19,1994.0,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
Flurbiprofen,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1,Cholecystitis,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Label 018766/S-013, page:11 PDF 339k",https://www.pharmapendium.com/browse/fda/Flurbiprofen/42077615ee502ab6ea0ace4341e5e783?reference=11,2006.0,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1
