Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Erythromycin Ethylsuccinate,[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2OC(=O)CCC(=O)OCC)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C,Hepatitis cholestatic,Human,-0.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 006205/S-035 Part 01, page:15 PDF 614k",https://www.pharmapendium.com/browse/fda/Erythromycin Ethylsuccinate/30345fbc21ad48cc5fdb7248739187e9?reference=15,2018.0,[H][C]1(C[C](C)(OC)[CH](O)[CH](C)O1)O[CH]1[CH](C)[CH](O[C]2([H])O[CH](C)C[CH]([CH]2OC(=O)CCC(=O)OCC)N(C)C)[C](C)(O)C[CH](C)C(=O)[CH](C)[CH](O)[C](C)(O)[CH](CC)OC(=O)[CH]1C
Etodolac,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O,Hepatitis cholestatic,Human,-1.2041199826559248,Repeated,Oral,"FDA approval package document: Approval Package 018922/S-007, S-008, S-013, S-014, S-015 Part 07, page:7 PDF 4550k",https://www.pharmapendium.com/browse/fda/Etodolac/b2d3917f5dc5458cceb33c6f69f0163b?reference=7,1991.0,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O
Famotidine,N\C(N)=N/C1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1,Hepatitis cholestatic,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020325/S-015, page:53 PDF 7378k",https://www.pharmapendium.com/browse/fda/Famotidine/5fa81e4ff6a2de8756c46a0ad36748f1?reference=53,2002.0,N\C(N)=N/C1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1
Fenofibric Acid,CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O,Hepatitis cholestatic,Human,-2.0211892990699383,Repeated,Oral,"FDA approval package document: Label 022418/S-000, page:4 PDF 1181k",https://www.pharmapendium.com/browse/fda/Fenofibric Acid/2f262e6a8aa1c940b43c4ff43251fd55?reference=4,2009.0,CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O
Fenoprofen Calcium,CC(C([O-])=O)C1=CC=CC(OC2=CC=CC=C2)=C1,Hepatitis cholestatic,Human,-3.2041199826559246,Repeated,Oral,"FDA approval package document: Approval Package 017710; 017604/S-018, page:29 PDF 2632k",https://www.pharmapendium.com/browse/fda/Fenoprofen Calcium/bc12048541c8f2bf0029ac4ce060b3da?reference=29,1977.0,CC(C([O-])=O)C1=CC=CC(OC2=CC=CC=C2)=C1
Itraconazole,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,Hepatitis cholestatic,Human,-2.6020599913279625,Repeated,Oral/intravenous,"FDA approval package document: Medical/Clinical Review 020657/S-004, S-005; 020966/S-001, S-003, S-004 Part 02, page:23 PDF 1539k",https://www.pharmapendium.com/browse/fda/Itraconazole/8abe09ae3d4a001d94f882ebd0a3cdbb?reference=23,2000.0,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
Ketoprofen,CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1,Hepatitis cholestatic,Human,-2.3521825181113627,Repeated,Oral,"FDA approval package document: Label 019816/S-010, page:18 PDF 362k",https://www.pharmapendium.com/browse/fda/Ketoprofen/e537b6d355570a7909f6754deac7a3ed?reference=18,2006.0,CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1
Lansoprazole,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,Hepatitis cholestatic,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Approval Package 020406 Part 02, page:38 PDF 7458k",https://www.pharmapendium.com/browse/fda/Lansoprazole/80496e9e6a5353864119981da10de3da?reference=38,1995.0,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1
Lenalidomide,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,Hepatitis cholestatic,Human,-1.3979400086720377,Repeated,Oral,"EMA approval document: ANNEX I, page:37 PDF 659k",https://www.pharmapendium.com/browse/ema/Lenalidomide/085a38d0a6c5475c2831f18710affde9?reference=37,2020.0,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O
Levocetirizine Dihydrochloride,OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1,Hepatitis cholestatic,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022064/S-000 Part 02, page:11 PDF 6317k",https://www.pharmapendium.com/browse/fda/Levocetirizine Dihydrochloride/6e77c5fb26d411d9f53632e63bde15a2?reference=11,2007.0,OC(=O)COCCN1CCN(CC1)[CH](C1=CC=CC=C1)C1=CC=C(Cl)C=C1
Memantine Hydrochloride,[H][C@]12C[C@]3(C)C[C@](C)(C1)C[C@](N)(C2)C3,Hepatitis cholestatic,Human,-1.4471580313422192,Repeated,Oral,"FDA approval package document: Label 022525/S-000, page:8 PDF 368k",https://www.pharmapendium.com/browse/fda/Memantine Hydrochloride/456f9296816fa8a789fea898abe00faa?reference=8,2010.0,[H][C]12C[C]3(C)C[C](C)(C1)C[C](N)(C2)C3
Mesalamine,NC1=CC(C(O)=O)=C(O)C=C1,Hepatitis cholestatic,Human,-3.6989700043360187,Repeated,Oral,"FDA approval package document: Label 022301/S-000, page:5 PDF 882k",https://www.pharmapendium.com/browse/fda/Mesalamine/5851436c18a73308bd7a26b78b8b3870?reference=5,2008.0,NC1=CC(C(O)=O)=C(O)C=C1
Montelukast Sodium,CC(C)(O)C1=CC=CC=C1CC[C@@H](SCC1(CC1)CC([O-])=O)C1=CC=CC(\C=C\C2=CC=C3C=CC(Cl)=CC3=N2)=C1,Hepatitis cholestatic,Human,-1.0,Repeated,Oral,"FDA approval package document: Label 020829/S-052; 020830/S-053; 021409/S-029, page:6 PDF 2196k",https://www.pharmapendium.com/browse/fda/Montelukast Sodium/c3507e14269d522ccc3bd8fd27c2c163?reference=6,2010.0,CC(C)(O)C1=CC=CC=C1CC[CH](SCC1(CC1)CC([O-])=O)C1=CC=CC(\C=C\C2=CC=C3C=CC(Cl)=CC3=N2)=C1
Nevirapine,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1,Hepatitis cholestatic,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Label 201152/S-000, page:7 PDF 507k",https://www.pharmapendium.com/browse/fda/Nevirapine/18b79028e6ff80260708a5a806a0b4ce?reference=7,2011.0,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1
Olanzapine,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,Hepatitis cholestatic,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Label 020592/S-040, S-041, page:23 PDF 524k",https://www.pharmapendium.com/browse/fda/Olanzapine/123fdf978c5c8f8e5346b56d8750ede2?reference=23,2009.0,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2
Omeprazole,COC1=CC=C2NC(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C,Hepatitis cholestatic,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 019810/S-002, S-007, S-036, S-037, S-009, S-010, S-022, S-035, S-019, S-023, S-025, S-033, S-034; 050662/S-010 Part 21, page:19 PDF 6127k",https://www.pharmapendium.com/browse/fda/Omeprazole/1f18354d13e32eec8cbbb691e34fed35?reference=19,1990.0,COC1=CC=C2NC(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C
Orlistat,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,Hepatitis cholestatic,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021887/S-000 Part 01, page:43 PDF 4480k",https://www.pharmapendium.com/browse/fda/Orlistat/3f97e8190e694a8cb2e2e90a1f1afa61?reference=43,2005.0,CCCCCCCCCCC[CH](C[CH]1OC(=O)[CH]1CCCCCC)OC(=O)[CH](CC(C)C)NC=O
Pantoprazole Sodium,COC1=C(OC)C(=NC=C1)\C=S([O-])\C1=NC2=CC(OC(F)F)=CC=C2N1,Hepatitis cholestatic,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020987/S-007, page:37 PDF 1373k",https://www.pharmapendium.com/browse/fda/Pantoprazole Sodium/fc792609ea1639d725d409fa83f0f250?reference=37,2002.0,COC1=C(OC)C(=NC=C1)\C=S([O-])\C1=NC2=CC(OC(F)F)=CC=C2N1
Posaconazole,CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@@](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1,Hepatitis cholestatic,Human,-2.4771212547196626,Repeated,Oral,"EMA approval document: ANNEX I, page:11 PDF 263k",https://www.pharmapendium.com/browse/ema/Posaconazole/14763576f90e76cfa7df09670186c79c?reference=11,2020.0,CC[CH]([CH](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[CH]2CO[C](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1
Ramipril,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,Hepatitis cholestatic,Human,-1.0,Repeated,Oral,"FDA approval package document: Clinical Pharmacology and Biopharmaceutics Review 022021/S-000, page:64 PDF 4333k",https://www.pharmapendium.com/browse/fda/Ramipril/584ea54ad92fd61ff413428a51ae845b?reference=64,2007.0,[H][C]12CCC[C]1([H])N([CH](C2)C(O)=O)C(=O)[CH](C)N[CH](CCC1=CC=CC=C1)C(=O)OCC
Ranitidine Hydrochloride,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C\N(=O)=O,Hepatitis cholestatic,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021698/S-000, page:94 PDF 7752k",https://www.pharmapendium.com/browse/fda/Ranitidine Hydrochloride/d649577b6b69cdfb36e83266f39471d9?reference=94,2004.0,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C\N(=O)=O
Risperidone,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,Hepatitis cholestatic,Human,-1.2041199826559248,Repeated,Oral,"FDA approval package document: Approval Package 020272/S-036 Part 02, page:36 PDF 407k",https://www.pharmapendium.com/browse/fda/Risperidone/2a95bb63c1c011ce22ff69a665b3e802?reference=36,2006.0,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1
Rivaroxaban,ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,Hepatitis cholestatic,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022406/S-000 Part 02, page:4 PDF 2110k",https://www.pharmapendium.com/browse/fda/Rivaroxaban/89baeace45e27c62f8f6a207f9355b2d?reference=4,2009.0,ClC1=CC=C(S1)C(=O)NC[CH]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
Rotigotine,CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1,Hepatitis cholestatic,Human,-1.255272505103306,Repeated,Skin,"FDA approval package document: Medical/Clinical Review 021829/S-000 Part 04, page:8 PDF 10263k",https://www.pharmapendium.com/browse/fda/Rotigotine/30b1f8e9e21642f5d7dbd88aed8e5913?reference=8,2006.0,CCCN(CCC1=CC=CS1)[CH]1CCC2=C(O)C=CC=C2C1
Voriconazole,C[C@@H](C1=C(F)C=NC=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F,Hepatitis cholestatic,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021266/S-000; 021267/S-000 Part 04, page:39 PDF 1582k",https://www.pharmapendium.com/browse/fda/Voriconazole/b91def2fd3ba7fba9e4703146e866659?reference=39,2001.0,C[CH](C1=C(F)C=NC=N1)[C](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F
Zonisamide,NS(=O)(=O)CC1=NOC2=CC=CC=C12,Hepatitis cholestatic,Human,-2.845098040014257,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020789/S-000 Part 03, page:25 PDF 1355k",https://www.pharmapendium.com/browse/fda/Zonisamide/ac1b02807a7e974177a672792ccc3fbe?reference=25,1997.0,NS(=O)(=O)CC1=NOC2=CC=CC=C12
