Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Encainide,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C,Hepatitis fulminant,Human,-2.0211892990699383,Repeated,Oral,"FDA approval package document: Approval Package 018981/S-001 Part 08, page:53 PDF 5896k",https://www.pharmapendium.com/browse/fda/Encainide/8a597892427b37716b7180ff80df4efb?reference=53,1989.0,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C
Etodolac,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O,Hepatitis fulminant,Human,-1.2041199826559248,Repeated,Oral,"FDA approval package document: Approval Package 018922/S-007, S-008, S-013, S-014, S-015 Part 04, page:42 PDF 4759k",https://www.pharmapendium.com/browse/fda/Etodolac/ce8f6e472745846c8d0f88b294e2379f?reference=42,1991.0,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O
Flurbiprofen,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1,Hepatitis fulminant,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Label 018766/S-013, page:7 PDF 339k",https://www.pharmapendium.com/browse/fda/Flurbiprofen/42077615ee502ab6ea0ace4341e5e783?reference=7,2006.0,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1
Idebenone,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,Hepatitis fulminant,Human,-0.47712125471966244,Repeated,Oral,"EMA approval document: Assessment Report EMA/480039/2015; EMEA/H/C/003834/0000, page:77 PDF 3612k",https://www.pharmapendium.com/browse/ema/Idebenone/c4b8a771f3c8595867bf59231c34f0c1?reference=77,2015.0,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O
Indomethacin,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,Hepatitis fulminant,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Label 204768/S-000, page:6 PDF 513k",https://www.pharmapendium.com/browse/fda/Indomethacin/8739319fb80bf8712b81706fd68b8752?reference=6,2014.0,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O
Lamivudine,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,Hepatitis fulminant,Human,-2.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021003/S-000; 021004/S-000 Part 02, page:12 PDF 1190k",https://www.pharmapendium.com/browse/fda/Lamivudine/7c6e1619f95c9fc2e29616fe111898a9?reference=12,1998.0,NC1=NC(=O)N(C=C1)[CH]1CS[CH](CO)O1
Lamotrigine,NC1=NC(N)=C(N=N1)C1=CC=CC(Cl)=C1Cl,Hepatitis fulminant,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020764/S-011; 020241/S-017, page:10 PDF 8619k",https://www.pharmapendium.com/browse/fda/Lamotrigine/30bccd2d7365b3185e386beaf5d60e1c?reference=10,2002.0,NC1=NC(N)=C(N=N1)C1=CC=CC(Cl)=C1Cl
Mesalamine,NC1=CC(C(O)=O)=C(O)C=C1,Hepatitis fulminant,Human,-3.6989700043360187,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022301/S-000 Part 01, page:52 PDF 6658k",https://www.pharmapendium.com/browse/fda/Mesalamine/bd27fc9deb3575b96265dbabfa9b40fb?reference=52,2008.0,NC1=CC(C(O)=O)=C(O)C=C1
Milnacipran Hydrochloride,CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C1=CC=CC=C1,Hepatitis fulminant,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022256/S-000 Part 02, page:82 PDF 6827k",https://www.pharmapendium.com/browse/fda/Milnacipran Hydrochloride/4c84f50c0997fbb4cfe3c70b7e24504a?reference=82,2008.0,CCN(CC)C(=O)[C]1(C[CH]1CN)C1=CC=CC=C1
Naproxen Sodium,COC1=CC2=CC=C(C=C2C=C1)[C@H](C)C([O-])=O,Hepatitis fulminant,Human,-3.1760912590556813,Repeated,Oral,"FDA approval package document: Approval Package 020204 Part 08, page:50 PDF 4036k",https://www.pharmapendium.com/browse/fda/Naproxen Sodium/de3eff60014b38d06bfc8bc6dca72790?reference=50,1994.0,COC1=CC2=CC=C(C=C2C=C1)[CH](C)C([O-])=O
Nevirapine,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1,Hepatitis fulminant,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Label 201152/S-000, page:4 PDF 507k",https://www.pharmapendium.com/browse/fda/Nevirapine/18b79028e6ff80260708a5a806a0b4ce?reference=4,2011.0,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1
Propylthiouracil,CCCC1=CC(=O)NC(=S)N1,Hepatitis fulminant,Human,-2.9542425094393248,Repeated,Oral,"FDA approval package document: Approval Package 006212, page:4 PDF 563k",https://www.pharmapendium.com/browse/fda/Propylthiouracil/78a3e61edf288fdc068bd6474d24d5f3?reference=4,1947.0,CCCC1=CC(=O)NC(=S)N1
Rofecoxib,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1,Hepatitis fulminant,Human,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Approval Package 021042/S-026; 021052/S-019 Part 01, page:25 PDF 7078k",https://www.pharmapendium.com/browse/fda/Rofecoxib/df9860bde38cd670ee5b5cf92d1a0b45?reference=25,2003.0,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1
Rufinamide,NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1,Hepatitis fulminant,Human,-1.6532125137753437,Repeated,Oral,"EMA approval document: Assessment Report EMA/491276/2018; EMEA/H/C/000660/II/0045, page:84 PDF 4033k",https://www.pharmapendium.com/browse/ema/Rufinamide/fc098c16b2c5858fc04c72f24aac15a8?reference=84,2018.0,NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1
Silodosin,C[C@H](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=C(OCC(F)(F)F)C=CC=C1,Hepatitis fulminant,Human,-0.9030899869919435,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022206/S-000 Part 02, page:16 PDF 5777k",https://www.pharmapendium.com/browse/fda/Silodosin/4c97fbb5603e0a37c43dc9b7ac0fe9b7?reference=16,2007.0,C[CH](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=C(OCC(F)(F)F)C=CC=C1
Sulfasalazine,OC(=O)C1=C(O)C=CC(=C1)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1,Hepatitis fulminant,Human,-3.6020599913279625,Repeated,Oral,"FDA approval package document: Label 021243/S-000, page:8 PDF 874k",https://www.pharmapendium.com/browse/fda/Sulfasalazine/cf8a0c6ad016a2a507078cca2fee3df1?reference=8,2000.0,OC(=O)C1=C(O)C=CC(=C1)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1
Telithromycin,[H][C@]12[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CN=CC=C1,Hepatitis fulminant,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Approval Package 021144/S-012, page:53 PDF 657k",https://www.pharmapendium.com/browse/fda/Telithromycin/3525544120b4529175fd8596ec3552c0?reference=53,2007.0,[H][C]12[CH](C)C(=O)[CH](C)C[C](C)(OC)[CH](O[CH]3O[CH](C)C[CH]([CH]3O)N(C)C)[CH](C)C(=O)[CH](C)C(=O)O[CH](CC)[C]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CN=CC=C1
Vigabatrin,NC(CCC(O)=O)C=C,Hepatitis fulminant,Human,-3.7781512503836434,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020427/S-000 Part 02, page:44 PDF 6981k",https://www.pharmapendium.com/browse/fda/Vigabatrin/8df119ca2ebfd8c7300d5bc513a92a8d?reference=44,2009.0,NC(CCC(O)=O)C=C
Zafirlukast,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C,Hepatitis fulminant,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Label 020547/S-029, page:18 PDF 1194k",https://www.pharmapendium.com/browse/fda/Zafirlukast/244ecd1e992ff73be2fed108af9f0eb5?reference=18,2009.0,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C
